,title,artist,album,uri,year,acousticness,danceability,key,energy,instrumentalness,liveness,loudness,audio_mode,speechiness,tempo,valence,duration_ms,time_signature,song_popularity
254,Somewhere,Heo JeongHyuk,Bud Days,spotify:track:3X0gJfYpFCqzzbyWcctAhr,2023,0.863,0.675,4,0.49,0.0106,0.371,-11.734,1,0.0387,110.015,0.375,195291,4,11
255,품,Kajin,요조신사 마초숙녀 (Original Webtoon Soundtrack) Pt. 29,spotify:track:4BhPMX4CcdGvd9KIQNIhnz,2023,0.75,0.293,2,0.437,0.0,0.527,-5.256,1,0.0301,140.267,0.204,224048,4,11
256,That you came to me,Asahi,That you came to me,spotify:track:48Dk5wZQNXMmxqE8B2Glt4,2023,0.639,0.818,6,0.643,0.0,0.092,-4.77,1,0.0346,113.009,0.876,176480,4,13
257,Magic Lily,Ahn Sung Hoon,Music Source of Mr.Lotto Best PART2,spotify:track:4C7ImWt1WNZqCDYhl9TA5p,2023,0.0627,0.509,0,0.682,9.68e-06,0.273,-5.599,0,0.0424,114.351,0.384,207000,1,12
258,Buddy,Minsu,Buddy,spotify:track:4AZBOE69USvW8mRVDxQLZM,2023,0.624,0.712,8,0.697,0.00582,0.106,-5.228,1,0.253,167.931,0.734,209074,4,34
259,Mr. Mood,Goopy,Mr. Mood,spotify:track:625V2w5OOIYwF9MQE3FrEG,2023,0.0258,0.839,8,0.403,0.00045,0.0867,-5.455,1,0.0615,95.003,0.896,123107,4,27
260,SAVE IT,YURI,SAVE IT,spotify:track:18Y1CMscDEV1hhuM7HntTM,2023,0.226,0.656,2,0.797,0.0,0.345,-4.791,0,0.15,171.966,0.562,207853,4,22
261,Karma,BLACKSWAN,That Karma,spotify:track:0AZ5C3305mRKWX1x0hDF39,2023,0.03,0.6,7,0.902,0.000308,0.175,-3.357,1,0.059,173.925,0.791,195467,4,62
262,Lifestyle (feat. DAMINI),SPR safety,Lifestyle (feat. DAMINI),spotify:track:1PhBK3GVk6JGKTYWmjOQ3C,2023,0.109,0.656,10,0.891,0.0,0.0381,-3.431,0,0.362,160.269,0.792,168891,4,13
263,MEA ROSA,Hoon(UKISS),MEA ROSA,spotify:track:5OIbDGETR0u1Qwwuwf3sUu,2023,0.0427,0.696,5,0.808,3.94e-05,0.157,-5.498,0,0.0739,100.003,0.394,239647,4,18
264,MAYBE I'M KCRAZY,Sik-K,ALBUM ON THE WAY!,spotify:track:3G44OrPcpP7NG8yb92bhnr,2023,0.0531,0.593,1,0.738,0.0,0.249,-4.439,1,0.0377,140.075,0.136,180360,4,50
265,Next to Me,ATBO,The Beginning : 飛上,spotify:track:35pgNknwrEIUQByD7ZcGQH,2023,0.0702,0.762,5,0.881,0.0,0.052,-2.368,0,0.0954,95.993,0.686,200413,4,47
266,The Summer,JUNGWOO,The Summer,spotify:track:5eJeHmIyk2BW2flXND29KN,2023,0.937,0.478,11,0.132,0.000106,0.0991,-12.854,0,0.0314,75.481,0.16,147336,4,26
267,Presentiment,Son June Hyuk,Presentiment,spotify:track:73vxAVH2iJfEofp8gKfh55,2023,0.872,0.377,4,0.432,0.0,0.256,-5.253,0,0.0337,135.462,0.545,228498,4,11
268,Only One Person (My love X Lee Hong Ki (FTISLAND)),Lee Hong Ki (FTISLAND),Only One Person (My love X Lee Hong Ki (FTISLAND)),spotify:track:3vZlTN0MeWV9DCYMfvny7d,2023,0.477,0.469,4,0.468,0.0,0.133,-5.22,1,0.0305,129.692,0.109,256933,4,34
269,Charismatic,PICK on the top,QUEENDOM PUZZLE TEAM BATTLE 1,spotify:track:0idLJk5hSakC3o2PaN5NGk,2023,0.299,0.773,2,0.792,0.0,0.195,-1.876,1,0.21,149.869,0.702,186733,4,52
270,달빛도시 (feat. doiiob),Myeong E-Wol,달빛도시,spotify:track:3OUMjVlNtOpI8uWh5B9Db5,2023,0.31,0.763,5,0.756,0.00434,0.194,-1.905,0,0.0568,109.993,0.8,232025,4,11
271,Vestige,SOMA,Vestige,spotify:track:7sUC3dCZfxbyjBzKAscZDC,2023,0.00196,0.419,4,0.701,0.718,0.208,-5.519,0,0.128,172.009,0.0476,397385,4,21
272,Paint over,Kim Areum,"True to Love, Pt. 8 (Original Soundtrack)",spotify:track:3A6MocMyws8KUyyeln41L6,2023,0.182,0.698,5,0.688,0.0,0.271,-5.878,1,0.0534,100.006,0.742,206100,4,37
273,Look at My Shoes!,Chan,Look at My Shoes!,spotify:track:6C0vwVXBfCTI3Ar1Eo7suc,2023,0.105,0.891,4,0.814,0.0,0.0512,-5.529,0,0.0826,121.999,0.975,159587,4,36
274,collapse,오현우,collapse,spotify:track:1dT60t9vRctjI7maTf0n1h,2023,0.948,0.354,1,0.255,1.03e-05,0.0784,-8.509,1,0.0355,96.719,0.546,243474,4,20
275,Marry Me,Hwang Inhyeock,Marry Me,spotify:track:60XDBmcTUepDSF6CvCsUJQ,2023,0.872,0.436,6,0.339,0.0,0.137,-6.571,1,0.0311,127.0,0.297,238133,4,18
276,To Me,J.Fla,To Me,spotify:track:37PbwartKkgaD6DdnZ41fG,2023,0.693,0.751,4,0.443,0.0,0.114,-7.246,1,0.0466,127.815,0.708,160362,4,34
277,"HIT N"" RUN",kuzi,Joyrider's Avenue,spotify:track:4klhpAWhKZtTO7QOYvZdfA,2023,0.389,0.816,1,0.464,0.0,0.112,-9.414,1,0.0793,149.943,0.309,172822,4,19
278,Summer night,My Aunt Mary,Right NOW,spotify:track:3881Qo8Uh8294U4o38cgC4,2023,0.00232,0.484,5,0.765,0.0,0.112,-5.971,1,0.0382,122.022,0.212,324404,4,21
279,Queencard,(G)I-DLE,I feel,spotify:track:4uOBL4DDWWVx4RhYKlPbPC,2023,0.0327,0.815,4,0.834,0.000268,0.27,-2.828,0,0.0475,129.989,0.692,161240,4,88
280,Crazy Like That,VERIVERY,Liminality - EP.DREAM,spotify:track:3YKVnTgamsTa6zzimeaJXc,2023,0.0657,0.899,7,0.888,0.0,0.302,-3.917,0,0.158,116.989,0.72,191987,4,53
281,Antinomy,Jukjae,"Caught Between Marriage & Divorce Season 2, Pt. 2 (Original Soundtrack)",spotify:track:1tlqn6sGFf5ycOzkxhOLYy,2023,0.279,0.637,1,0.571,0.00306,0.111,-6.778,1,0.0344,83.997,0.531,233874,4,32
282,SENTOSA (feat. 1ho & Imreu),Airman,Attitude #5,spotify:track:33AbYzhqSZkYzmiJNrfnb6,2023,0.294,0.565,5,0.635,0.0,0.0715,-4.629,1,0.0238,90.07,0.404,177267,4,36
283,Movie Star,MIJOO,Movie Star,spotify:track:4W8ixcvNvwWW5cdYSNlsiz,2023,0.0743,0.734,6,0.894,0.0,0.0598,-2.936,1,0.135,125.034,0.749,188427,4,67
284,WATERFALL,YOUNITE,BIT Part.1,spotify:track:4QxTg2DuJPzY8pXNDWAcow,2023,0.16,0.755,0,0.879,0.0,0.234,-3.406,0,0.0612,105.029,0.551,180495,4,52
285,LOVE YOU! (Feat. Tablo),Kim Feel,LOVE YOU!,spotify:track:2jhWyW4kNrVnN2wpu9jhVZ,2023,0.0288,0.623,1,0.81,0.000741,0.108,-4.148,0,0.0479,147.988,0.819,185486,4,48
286,lilac,J_ust,Someone's playlist,spotify:track:7tR89psGizV85a9gkOk9E6,2023,0.0777,0.477,6,0.601,0.0,0.0752,-4.625,0,0.0477,84.84,0.558,192768,4,34
287,The Road not Taken,JeHwi,"The Good Bad Mother (Original Television Soundtrack, Pt. 5)",spotify:track:17BytRtBL3ajgsOQD1cCxT,2023,0.802,0.461,0,0.388,2.07e-06,0.112,-8.001,1,0.0265,159.892,0.21,254000,3,47
288,Lie to me,AVOKID,Lie To Me,spotify:track:3Ycg3Xrhs5QU21JJqNNBSb,2023,0.283,0.665,7,0.749,0.0,0.0622,-3.957,1,0.0315,87.94,0.24,154091,4,23
289,WHAT,99' Nasty Kidz,WHAT,spotify:track:0PnKsGNKY7CFdqlM7qV7uB,2023,0.0179,0.835,1,0.795,1.02e-05,0.0649,-4.931,1,0.295,171.953,0.342,147907,4,21
290,"Without you,",JOSEOBIN,"Without you,",spotify:track:2klAB742FuYqSX1WvH1cCU,2023,0.708,0.373,8,0.305,1.28e-06,0.106,-5.987,1,0.0311,67.96,0.29,222667,4,20
291,"Still Our Love Continue (My love X KYUHYUN, Jeong Eun Ji)",KYUHYUN,"Still Our Love Continue (My love X KYUHYUN, Jeong Eun Ji)",spotify:track:5Q4TkZMBO5LKcI7wqbla8V,2023,0.607,0.43,11,0.449,0.0,0.126,-6.493,1,0.0318,139.965,0.177,260853,4,46
292,Before the Petals Fall,CHEN,Before the Petals Fall,spotify:track:3IgT7VsDxWZsg90OrqK90t,2023,0.551,0.599,2,0.553,0.0,0.177,-4.667,1,0.0324,77.939,0.378,229347,4,56
293,Like You Was To Me,Ha Hyun Sang,My Perfect Stranger OST Part.3,spotify:track:4zxZIysVIVn0vEg3MvrJsD,2023,0.468,0.549,9,0.462,0.0,0.257,-6.963,1,0.0267,67.031,0.186,271973,4,39
294,Killed Damn Song,Lee Heemoon,SPANGLE,spotify:track:2lzVlWAhr3DHkeTacYbMKJ,2023,0.17,0.778,1,0.533,0.0156,0.094,-6.12,1,0.0679,120.859,0.822,230720,4,17
295,COCO CHERRY CAKE,Queen WA$ABII,COCO CHERRY CAKE,spotify:track:4mV39g1kHlRJqcNShoET1V,2023,0.0161,0.835,7,0.766,0.0,0.113,-3.989,1,0.134,111.965,0.573,158333,4,38
296,I wanna be free,Rainbow note,I wanna be free,spotify:track:14aB5V0cYhcMCS7wwYm7J9,2023,0.045,0.679,11,0.915,0.0,0.33,-3.44,0,0.0606,101.985,0.663,212688,4,26
297,Serenade,twlv,Serenade,spotify:track:61HkJMsHYGgtPOQ7He56sQ,2023,0.839,0.687,4,0.341,0.0,0.108,-6.912,0,0.0312,149.903,0.479,194195,4,36
298,Salad Days,iiso,Salad Days,spotify:track:74QAbcyw4wt5cN8QX22pMM,2023,0.0245,0.713,6,0.92,0.8,0.131,-7.301,0,0.0545,161.065,0.91,121685,4,42
299,MIDNIGHT SKY,XODIAC,MIDNIGHT SKY,spotify:track:77kIsS5XZyM1QQMUsJOiU3,2023,0.314,0.667,3,0.703,0.0,0.138,-4.482,1,0.0544,119.902,0.311,210480,4,43
300,Upside Down,9001,Upside Down,spotify:track:6VlmSckVaiPu6XOIdqwFX2,2023,0.00334,0.586,1,0.783,0.0,0.328,-2.599,0,0.0894,164.965,0.86,154000,4,36
301,Nightmare,Kyuri,"Family, Pt. 4 (Original Television Soundtrack)",spotify:track:2Y0xn1ljw8hQQPd3YXF5ue,2023,0.669,0.436,5,0.371,7.94e-06,0.1,-6.852,0,0.0282,86.99,0.172,220227,4,38
302,Blessin,NSW yoon,Blessin,spotify:track:2zGPJuadZyPGeVILObLb0o,2023,0.168,0.854,1,0.732,0.0,0.103,-5.053,1,0.159,154.005,0.527,113084,4,37
303,DICKIES,NON SMOKERS CLUB,DICKIES,spotify:track:5lKGbQJf0EwmTWHSZp2N3B,2023,0.0521,0.843,7,0.674,0.0,0.351,-5.647,1,0.0528,89.962,0.394,206520,4,20
304,By My Side (Feat. nynas),J.BASS,By My Side,spotify:track:0hmcpSZmbOaIgscI2Uv3VG,2023,0.0795,0.764,0,0.854,0.00722,0.453,-4.394,1,0.0472,100.0,0.934,150080,4,33
305,Hi,Nahee,Hi,spotify:track:06tONlkQEvzlSnpGJVRJCc,2023,0.444,0.6,7,0.624,0.0,0.212,-6.753,1,0.0492,87.92,0.766,189037,4,28
306,Nostalgia,KOYO,Nostalgia,spotify:track:2lOH1ov1D0yP9W6enZ3qGj,2023,0.183,0.56,8,0.813,0.0,0.127,-3.712,1,0.0509,98.895,0.722,220153,4,19
307,Eternal return,GYE0M,Eternal return,spotify:track:5q6sBE797rsC4HsXMkfZU9,2023,0.953,0.527,9,0.261,0.0173,0.0901,-13.989,1,0.0341,115.6,0.247,223966,4,25
308,glowing,XIMON,[ch :g lowing],spotify:track:3dV49tBUKuO86sq5HhKhFB,2023,0.361,0.497,6,0.549,0.0,0.215,-8.49,1,0.132,140.659,0.602,173239,4,17
309,ISLAND,The Wind,Beginning : The Wind Page,spotify:track:5d5uB8YAUkG5zNf7yp4Cmk,2023,0.0143,0.665,8,0.919,0.0,0.213,-2.031,1,0.0658,109.966,0.701,201013,4,52
310,Ain't No Joke,Jung In,Queen of masks (Original Television Soundtrack) Pt.3,spotify:track:4ce1g0lHzZRENMvEaY5ZHZ,2023,0.266,0.748,4,0.683,0.000153,0.0702,-4.751,1,0.109,120.013,0.648,210044,4,28
311,Even Silently Cry(2023),Lee A Young,"Beginning is the First Kiss (Original Television Soundtrack), Pt.4",spotify:track:7zVeCI0asI0C42OQtAl3nD,2023,0.726,0.617,8,0.592,0.0,0.103,-5.142,0,0.0311,119.959,0.275,279227,4,29
312,Wake Up,SOULBYSEL,SOULBYSEL Compilation 05,spotify:track:6l6EPz5kfTHW6gCpRQXEQo,2023,0.341,0.738,8,0.399,0.0,0.115,-7.548,1,0.049,99.019,0.317,185400,4,51
313,Let's eat,ggondaehee,Let's eat,spotify:track:6AuBnYBgy9kbSR2lNa1X02,2023,0.812,0.443,10,0.485,0.0,0.11,-5.681,1,0.0349,85.52,0.175,232040,4,17
314,Masquerade (Korean Ver.),MIDNATT,Masquerade,spotify:track:5PZA7uiIdIvRMTPftv0LF9,2023,0.176,0.745,4,0.63,0.0,0.116,-7.807,0,0.119,107.987,0.667,205267,4,46
315,Sing!,Band Nah,Sing!,spotify:track:5rYLgQjPbhGjzqDqekXEzM,2023,0.0237,0.829,0,0.595,0.0,0.296,-6.594,1,0.0356,136.015,0.902,195000,4,32
316,Fall In Love,SECRET NUMBER,Love Alarm CLAP! CLAP! CLAP! OST,spotify:track:4phlOc7UwErl5sRQb4n4S1,2023,0.563,0.38,3,0.736,0.0,0.109,-4.479,1,0.0437,159.819,0.0799,250293,4,50
317,Just do,MISO,Oh! Youngsim Pt. 1 (Original Soundtrack),spotify:track:2jD9GOutiL5zKpqh6PDzsj,2023,0.156,0.758,6,0.715,1.2e-06,0.19,-3.724,1,0.0325,137.014,0.923,176774,4,27
318,"Beautiful Thing (Feat. Jaeyeon, Kim Suyoung)",Clazziquai,"Beautiful Thing (Feat. Jaeyeon, Kim Suyoung)",spotify:track:40ERZnjmT1ycIA0mb8X1Oj,2023,0.317,0.594,10,0.592,0.0,0.319,-7.342,1,0.088,171.973,0.608,171627,4,32
319,I couldn't catch you,YOONWON,I couldn't catch you,spotify:track:0Kj4ozMvl7YS9mYScwqxWU,2023,0.698,0.429,1,0.511,0.0,0.111,-6.116,1,0.2,189.639,0.492,240000,4,33
320,My Ultimate First Love,10cm,5.4 [My Ultimate First Love],spotify:track:0CTjpVWIfGtKKrluFFF0Ua,2023,0.0686,0.546,3,0.643,0.0,0.184,-2.882,1,0.0328,105.449,0.439,266147,4,54
321,Heaven,HYNN,Heaven,spotify:track:4Ohe61evYAILzlyhSjd7Eq,2023,0.45,0.538,7,0.676,0.0,0.0851,-3.985,1,0.0386,90.057,0.264,223213,4,39
322,Candyfloss,HYNGSN,NEW TEETH,spotify:track:6y1fjojRiAE2ZjqXNln4s7,2023,0.402,0.644,6,0.573,3.8e-06,0.103,-4.33,1,0.0956,178.08,0.806,196175,4,20
323,i,Kim Gyeol,i,spotify:track:6TgZn4L1lPFBDSSBYUENOH,2023,0.529,0.685,7,0.417,0.0,0.0613,-6.683,1,0.0692,149.457,0.457,181638,4,20
324,compromise (feat. Soo-Yeony & bluewoods),DJ Sparrow,compromise (feat. Soo-Yeony & bluewoods),spotify:track:5Uy0nfGGfNP3NN6ElzJi5f,2023,0.409,0.833,4,0.446,0.0,0.132,-6.679,0,0.0647,114.988,0.489,160696,4,22
325,Love Song,Kei,"Tale of the Nine Tailed 1938, Pt. 2 (Original Television Soundtrack)",spotify:track:0HsCULcKWeaF2WdKMTTx8q,2023,0.454,0.573,0,0.594,0.0186,0.182,-6.982,1,0.0258,96.044,0.295,189576,4,46
326,Love Signal,JANG SONG HO,Love Signal,spotify:track:3rnvLgteBQWTALKwhRt0p9,2023,0.133,0.684,7,0.941,0.0,0.369,-1.709,0,0.0752,149.894,0.932,213360,4,14
327,눈물이 아직 남아 있어서,Han Kyung Il,PETER PANDA (Original Webtoon Soundtrack) Pt.8,spotify:track:2vfdNmB6cy9S0QdIHh5cmA,2023,0.403,0.586,11,0.585,5.55e-06,0.148,-5.645,1,0.0313,132.026,0.163,247852,4,14
328,Meno mosso,Leeyeongwon,pension rm. 02 - Meno mosso,spotify:track:1EK7pPXJvd7Cul9gALSABz,2023,0.705,0.435,0,0.338,0.0252,0.151,-8.292,1,0.0296,70.004,0.142,187800,4,15
329,It's hard for me,Pureum,It's hard for me,spotify:track:7Gaia3VZ2WsO3FuzPtL6Si,2023,0.804,0.369,7,0.367,0.0,0.164,-6.039,1,0.0304,139.03,0.29,277380,4,14
330,"Boom Bap Connection (feat. UnBomber, Deepflow) [B.B.C Pt.3]",Old School Teacher,E.W.O.G,spotify:track:1VTL9P1smqalkWIcwmP3Pf,2023,0.0131,0.837,1,0.857,2.81e-05,0.197,-5.349,0,0.256,93.935,0.856,209481,4,13
331,narodo (feat. Ivwan),SoulMilK,narodo (feat. Ivwan),spotify:track:1aV4n8oijIobGLnCVM4lrI,2023,0.256,0.705,10,0.788,0.0,0.186,-5.282,1,0.164,152.908,0.569,154274,4,14
332,The Girl and the streetlamp,HUH CHAN MI,Sound Color Voice Queen,spotify:track:00O8y3lMb50GmutLxQHgCj,2023,0.635,0.418,7,0.463,0.00011,0.175,-5.438,0,0.0264,75.935,0.203,215289,4,13
333,Melting mellowly,Suryeon,Melting mellowly,spotify:track:2TUKYfX45ed9yXOMYL3elg,2023,0.737,0.542,9,0.461,0.0,0.354,-4.94,1,0.0356,91.652,0.212,181125,4,14
334,The Moon Has Passed,Lucia,The Moon Has Passed (The Moon during the Day),spotify:track:5hwwtgaNRiKAgh13DDSPSd,2023,0.667,0.572,1,0.522,1.82e-06,0.104,-6.745,0,0.035,115.91,0.147,226387,4,39
335,Is this love? (with YOUN TOVEN),JUNIEL,Is this love?,spotify:track:6AzNmQzi4gFwlbcfCUemJ2,2023,0.108,0.653,1,0.671,1.73e-06,0.144,-3.644,1,0.0303,91.041,0.711,183297,4,34
336,A Heartbreaking Story (Feat. Joon Park),nokdu,A Heartbreaking Story,spotify:track:2HjX3g6NK0wLhELTM0mMRc,2023,0.0576,0.398,10,0.583,0.0,0.0868,-6.185,1,0.0294,143.511,0.343,261347,3,18
337,The night,Jang Hye Jin,The night,spotify:track:67E1ivlS0HN9Wd4bBMcevD,2023,0.84,0.53,6,0.323,0.0,0.183,-7.476,1,0.0349,125.975,0.169,249373,4,34
338,By Your Side (feat. Ashley Alisha),Dept,Me and U,spotify:track:1cBbrsza3fkHgtE6F16aQv,2023,0.2,0.631,6,0.557,0.0,0.0572,-5.164,0,0.0292,90.998,0.723,173373,4,45
339,Billy Song,verycoybunny,Billy Song,spotify:track:1PnxDIIQKhAtiGKaJwKFTB,2023,0.802,0.675,9,0.138,1.87e-05,0.104,-11.25,1,0.0334,114.925,0.274,227267,4,21
340,Globe,LIZRO,"Love Interference 2023 (Original Television Soundtrack), Pt. 13",spotify:track:6l7jth8VMA9Wo52NeNwwwm,2023,0.669,0.822,4,0.299,0.00181,0.11,-9.459,1,0.0314,91.978,0.354,161000,4,25
341,For you,YEL,For you,spotify:track:23mLrZO5Ff4UJYvJoTSu58,2023,0.52,0.458,1,0.583,0.0,0.0957,-6.453,1,0.056,175.591,0.37,198610,3,19
342,Precipice,WOO,BE:LOVED,spotify:track:4swPSxcOg1y2xEQgKxzFj9,2023,0.848,0.767,11,0.572,0.0,0.089,-7.084,1,0.0696,115.961,0.66,187173,4,11
343,After this night,PARK MIN HYE,Doctor Cha (Original Television Soundtrack) Pt. 4,spotify:track:3MAQWeovl3g5BGUiu7YJdj,2023,0.773,0.367,7,0.502,0.0,0.179,-4.952,1,0.0315,132.409,0.235,256320,4,50
344,love is everything (Feat. U-Rim),Jeon Gunho,love is everything,spotify:track:68twHXbWeVxgidIyw4C8hO,2023,0.458,0.563,0,0.694,0.0,0.113,-2.234,1,0.0319,143.808,0.53,215761,4,20
345,It was problem that we were so in love,DOKO,Geek artist,spotify:track:3lNskOkpksR0eyCXRe9zBr,2023,0.219,0.547,7,0.504,0.0,0.0809,-5.292,1,0.0288,139.94,0.207,298000,4,16
346,twit,TRI.BE,K-909 : twit,spotify:track:0FmNJEwcFE4aGZtqZhiEmD,2023,0.0393,0.767,5,0.865,0.0034,0.273,-2.415,0,0.0492,135.987,0.837,161000,4,47
347,온세상이 너,CODA BRIDGE,요조신사 마초숙녀 (Original Webtoon Soundtrack) Pt. 28,spotify:track:6sWpb7Ked0QP1LuVCKmcJZ,2023,0.489,0.45,5,0.656,0.0,0.111,-3.526,1,0.0411,143.518,0.469,219657,4,30
348,Alone in Love,Dohyuck Lim,Superstar K 6 - Do Hyeok Lim,spotify:track:4EUuhmRhUko9ajaXHlL3pn,2023,0.589,0.505,2,0.504,0.0,0.376,-4.813,1,0.0336,125.89,0.338,284000,4,16
349,"Excuse me, hold on! (feat. YUNNUGU & Ara)",Kadi Korgi,"Excuse me, hold on!",spotify:track:5wLtvrlotwGoKc6LJ4V7CT,2023,0.423,0.791,5,0.536,0.0,0.104,-9.294,0,0.192,155.94,0.865,203077,4,14
350,A day full of excitement,MELODY,A day full of excitement,spotify:track:5utA9OMSWaWB5B9rxTqPO6,2023,0.687,0.728,4,0.439,0.0,0.104,-6.154,1,0.0395,97.98,0.4,213798,4,12
351,"아직도 너를 사랑하나 봐 (feat. 림호, 이상히)",K. Flower,I guess I still love you,spotify:track:0boZXqaS3JqgbNgsSbd6BT,2023,0.881,0.721,10,0.327,0.0,0.101,-4.225,1,0.0282,96.012,0.515,178959,4,13
352,CONTINUE?,Huckleberry P,A Few Months Later,spotify:track:5id2O3ghRLH3XLL4kY6gcU,2023,0.0433,0.691,6,0.914,0.0,0.0778,-4.041,1,0.362,99.801,0.372,176093,4,20
353,DEEP,Park Junha,DEEP,spotify:track:3C6jYFFafwhpzEywUFlboB,2023,0.149,0.423,9,0.604,0.000357,0.26,-6.687,1,0.0273,169.811,0.0412,148507,3,13
354,Stain,PYMEL,Stain,spotify:track:0t6FALwsesvu3cTdiuuswU,2023,0.939,0.447,7,0.357,0.0,0.116,-9.984,1,0.0512,132.886,0.373,149538,4,13
355,You Call me love,Park Cho Won,You Call me love,spotify:track:1SLtfY1d9ayTaCSuhpcmMF,2023,0.893,0.514,1,0.489,6.46e-05,0.108,-7.639,1,0.0343,139.227,0.233,224000,4,11
356,Rose,imzoo,Rose,spotify:track:7l0hHj7VlbVpDIpGrLCqFU,2023,0.84,0.557,5,0.38,1.78e-06,0.44,-7.747,0,0.0513,114.966,0.437,188749,4,23
357,Saying I love you is not enough,The Daisy,"Oh, Boy! OST Part.14 (Soundtrack)",spotify:track:72znvgKko4lB4fXqrHQe00,2023,0.793,0.479,5,0.535,0.0,0.314,-4.407,0,0.0266,135.948,0.326,203648,4,30
358,Your Scent,DAWON,"My 20th Twenty (Original Webdrama Sountrack, Pt. 4)",spotify:track:5JkCCSFsdCBVuGeAxtHENA,2023,0.136,0.569,8,0.427,0.0,0.143,-7.105,1,0.027,125.926,0.278,224065,4,28
359,Timing,Kim eun young,Timing,spotify:track:5hHHF4wzTc2K5PP6gpOTEr,2023,0.0874,0.656,7,0.578,3.18e-06,0.14,-7.537,0,0.0327,179.916,0.731,237372,4,15
360,bye by you,STi,ride out,spotify:track:4Sbvw2bY1CQ2nlbUEcaXDF,2023,0.635,0.723,11,0.666,0.0,0.155,-3.948,1,0.0384,133.952,0.271,280427,4,14
361,너를 만나 행복을 느끼고 The way you make me happy,PERC%NT,너를 만나 행복을 느끼고 The way you make me happy,spotify:track:2O3e1FXHBpSyjTswMh9Bjp,2023,0.441,0.622,4,0.419,5.06e-05,0.206,-9.512,1,0.0269,129.908,0.394,195692,4,19
362,Night thinking 'bout you,CITI,Night thinking 'bout you,spotify:track:42m5jkIH5GzWdZM1V9JJQs,2023,0.246,0.62,3,0.456,0.0,0.224,-6.14,1,0.0345,169.923,0.575,221613,4,23
363,Umm (feat. 권영훈),늘보(Neulbo),Umm,spotify:track:2ADDEtxrn8MFOIvwlcTFSG,2023,0.266,0.67,10,0.608,0.0,0.223,-5.458,1,0.189,84.937,0.384,188894,4,20
364,Please say something to me,Shin Hyun Woo,Please say something to me,spotify:track:1DVSSWOrUq5QqwvtzbWsAi,2023,0.317,0.454,9,0.566,0.0,0.114,-4.731,1,0.0498,137.613,0.288,221573,4,15
365,Say Yes,Standing Egg,Say Yes,spotify:track:50xtJiijvVTqeT4d4dnRX5,2023,0.857,0.709,6,0.37,0.0,0.108,-10.848,1,0.0421,123.959,0.712,203840,4,39
366,Beautiful Day,DOYOUNG,Romantic Doctor 3 OST Part.3,spotify:track:10dRLjJYEScSWpxN8uxFUN,2023,0.766,0.306,9,0.389,0.0,0.233,-8.249,1,0.0317,148.918,0.17,205700,4,53
367,RUN TO YOU,PLEA,RUN TO YOU,spotify:track:52Q3jIO1SuKpDjTk3k2iKh,2023,0.0811,0.705,2,0.53,0.0,0.131,-6.513,1,0.0486,93.118,0.243,169677,4,14
368,Love..What is it,Zia,Love..What is it,spotify:track:1q9TLiBIGcjEchuhPSIz8c,2023,0.694,0.46,2,0.701,0.0,0.105,-4.276,1,0.0412,135.654,0.368,225827,4,41
369,Everything I loved,SONG YUVIN,"All That We Loved (Original Television Soundtrack, Pt. 2)",spotify:track:0YElyCLraxLWTjNgexs380,2023,0.116,0.643,11,0.835,0.0,0.139,-3.494,1,0.0309,114.971,0.264,254480,4,37
370,Blanket,hamzzi,Blanket,spotify:track:7MakZXG7eP94FERyoZ5fTB,2023,0.89,0.718,7,0.399,0.000502,0.306,-8.694,1,0.241,139.991,0.367,196387,4,14
371,Find the love,Honey Apple,Find the love,spotify:track:7w6Gs08DOAJ53tTW8ZdmEz,2023,0.395,0.788,7,0.407,3.29e-05,0.0561,-8.249,1,0.0561,171.93,0.385,191860,3,12
372,Bubble,AIMERS,Bubbling,spotify:track:4ejcfQtDVmKgP7Si1elfay,2023,0.0571,0.739,7,0.946,0.0,0.0754,-2.626,1,0.164,97.986,0.805,192693,4,41
373,Workaholic (Feat. Kwon InHa),SUHO,Workaholic (Feat. Kwon InHa),spotify:track:1tPFK1TA9BiGgchPMyFUlX,2023,0.138,0.609,7,0.877,0.0,0.243,-4.018,0,0.2,98.278,0.652,229968,4,15
374,Comfort Zone Horizon,Offing,Comfort Zone Horizon,spotify:track:5ly2cUgr7ektlXKyu6q9Pk,2023,0.0031,0.462,1,0.829,0.0528,0.143,-5.337,0,0.0284,180.014,0.801,218950,4,16
375,너와 이별하는 1년,MOST,너와 이별하는 1년,spotify:track:2f1RnAa9AEWyppzF872qy6,2023,0.708,0.548,1,0.358,0.0,0.11,-5.72,1,0.0278,71.03,0.324,220352,4,11
377,our gloomy,Kim Bom,our gloomy,spotify:track:3FYErI4z6JZYQnp9SKcdym,2023,0.887,0.735,1,0.433,4.87e-06,0.136,-8.342,1,0.0381,116.083,0.38,159310,4,15
378,Hurts,Jo Hyun Ah,"Caught Between Marriage & Divorce Season 2, Pt. 1 (Original Soundtrack)",spotify:track:3x8ZUPWqFNjsVByndKAB0Y,2023,0.704,0.626,4,0.721,0.0,0.144,-4.352,0,0.0971,87.964,0.568,237185,4,17
379,when it snows in May,Yiruma,non è la fine,spotify:track:26EiFb8JMXdwKWCkT4cc6Q,2023,0.994,0.434,1,0.116,0.939,0.133,-23.446,1,0.0753,70.063,0.119,145973,3,43
